CODIGO;COD_PROV;COD_FAB;TIPO;MARCA;PRESENT;DETALLE;ID_PROV;PROVE;STOCK;MINIMO;PTOPEDIR;STKCONS;C_ADQ_ANT;LISTA_ANT;PCIO_ANT;CTO_ADQ;FEC_ADQ;CTO_REP;FEC_ACT;LISTA;MG_RUBRO;MARGEN;PRECIO;ALIC_IVA;PCIOT;COD_ANT;VTO;FACTURA;CREDEN;MONEDA;COTIZ;DTOMAX;DTOEFE;DTOTAR;DTOTARC;STKSUC1;STKSUC2;STKSUC3;ID_MARCA;ID_RUBRO;ID_FLIA;ID_SFLIA;SUBPROD;CODIVA;STKINI;ID_MI;STKINI1
6093;;;;DSK;;NAVAJA DSK M.FA18-1;8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;11550;0;23100;11610;2024-05-03;11610;2024-08-09;11550;30;99.3152;23140.5;0.21;28000;A3271;;0;0;PES;1;20;0;0;0;0;0;0;67;6;35;69;0;5;1;0;0
6094;;;;DSK;;POUCH DSK TACTICO NEGRO Y VERDE 17X12CM;8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;6000;0;12000;1500;2024-05-03;6000;2024-05-03;6000;30;100;12000;0.21;14520;A5202;;0;0;PES;1;20;0;0;0;0;0;0;67;1;22;32;0;5;0;0;0
6095;;;;DSK;;BOLSO DSK AUXILIO M.F1008-19 NEGRO/VERDE/COYOTE 20X14X8CM;8264;SPECTOR ESTEBAN ABRAHAM;2;1;1;0;11566.12;10000;24380.17;12500;2024-11-06;12500;2026-01-05;11566;30;111.5702;26446.28;0.21;32000;A5202;;0;0;PES;1;20;0;0;0;0;0;0;67;1;22;1;0;5;11;0;0
6096;;;;DSK;;BOLSITO DSK TACTICO M.F1008-20 PORTA BOTELLAS NEGRO/COYOTE Y VERDE;8264;SPECTOR ESTEBAN ABRAHAM;3;1;1;0;10380;9900;21074.38;1730;2024-08-09;10380;2024-08-09;10380;30;103.02;21073.4793;0.21;25498.91;A5202;;0;0;PES;1;20;0;0;0;1;0;0;67;1;22;1;0;5;9;0;0
6097;F1030-31;;;DSK;;MOSQUETON DSK PLASTICO MULTIF NAVAJA TIJERA (F1030-31);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;4395;3190;9008.26;879;2024-08-09;3190;2024-08-09;3190;30;104.96;6538.2231;0.21;7911.25;A5148;;0;0;PES;1;20;0;0;0;0;0;0;67;1;46;70;0;5;1;0;0
6117;55370;;;REBORN;;"MONT RBN M.RIEL 11 BAJO 1"" ALUMINIO (55370)";8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;0;0;0;1979;2023-11-21;1979;2024-05-06;0;30;100;3958;0.21;4789.18;A1802;;0;0;PES;1050;20;0;0;0;0;0;0;178;1;4;46;0;5;0;0;0
6118;53040/39/6054;;;REBORN;;PULSERA RBN M.PARACORD TACTICA BRUJULA/PEDER/SILVATO (53040/39) (NF6450);8264;SPECTOR ESTEBAN ABRAHAM;8;1;1;0;3990;3719.01;8677.69;2895;2025-08-04;2895;2025-08-04;2895;30;182.6189;8181.8182;0.21;9900;A4646;;0;0;PES;1;20;0;0;0;3;0;0;178;8;27;1;0;5;11;0;0
6119;36353;;;HENRY;;CARABINA HENRY C.22LR M.SURVIVAL BLACK SINT PAV 10T SEMIAUTO 41CM (36353);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;386.4;0;540.96;386.4;2024-05-07;386.4;2024-05-07;386.4;30;39.9997;540.9587;0.21;654.56;A3051;;0;1;USD;1050;6;0;0;0;1;0;0;244;2;13;73;1;5;2;0;0
6151;;;;HOUSTON;;BODY CHALECO ANTIBALA EXT MOLLE CORTE LASER 5.S/XXL*2;8264;SPECTOR ESTEBAN ABRAHAM;0;1;0;0;31000;0;62000;31000;2024-05-17;31000;2024-05-17;31000;0;99.9467;61983.4711;0.21;75000;;;0;0;PES;1;20;0;0;0;0;0;0;108;1;46;23;0;5;0;0;0
6161;;;;DSK;;CONJUNTO INTERIOR DSK NAVAL VERDE-TALLES VARIOS;8264;SPECTOR ESTEBAN ABRAHAM;2;1;1;0;55371.9;0;107438.02;13842.98;2024-05-30;55371.9;2024-05-30;55371.9;30;94.0299;107438.0165;0.21;130000;A4696;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;52;0;5;3;0;0
6241;;CN-L75000C;;DSK;;LINT DSK  M.F1014-17 RECARG USB ZOOM VERDE;8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;12570;8250;25206.61;2095;2024-08-09;8250;2024-08-09;8250;30;100.52;16542.9008;0.21;20016.91;A5192;;0;0;PES;1;20;0;0;0;0;0;0;67;5;25;41;0;5;0;0;0
6244;;;;DSK;;LINT DSK  M.N7894-L-39 RECARG USB-C ZOOM MEDIDOR BATERIA;8264;SPECTOR ESTEBAN ABRAHAM;10;1;1;0;5490;8250;12396.69;6500;2025-04-24;6500;2026-01-05;5490;30;102.1615;13140.5;0.21;15900;A5192;;0;0;PES;1;20;0;0;0;0;0;0;67;5;25;41;0;5;-3;0;0
6245;;;;DSK;;NAVAJA DSK M.I9037/53B 22CM SEVILLANA AUTOMATICA;8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;7095;6545;14462.81;3547.5;2024-08-09;6545;2024-08-09;6545;30;103.84;13341.3306;0.21;16143.01;A3271;;0;0;PES;1;20;0;0;0;0;0;0;67;6;35;69;0;5;0;0;0
6246;;;;DSK;;CUCHILLO DSK DAGA M.I9334/38A FUNDA POLIMERO RIGIDA NEGRO;8264;SPECTOR ESTEBAN ABRAHAM;-3;1;1;0;6090;0;14049.59;1218;2024-08-09;6090;2024-08-09;6090;30;130.6901;14049.0248;0.21;16999.32;A4021;;0;0;PES;1;20;0;0;0;0;0;0;67;6;20;69;0;5;2;0;0
6247;;10;;DSK;;JGO DSK M.T552 CAMPING CUHILLO TENEDOR Y CUCHARA;8264;SPECTOR ESTEBAN ABRAHAM;2;1;1;0;5295;5295;12396.6942;5295;2026-05-08;5295;2026-05-08;5295;30;134.1208;12396.6942;0.21;15000;A4074;;0;0;PES;1;20;0;0;0;2;0;0;67;6;30;69;0;5;-2;0;0
6248;;;;DSK;;GORRA DSK CAMO TACTICA GABARDINA C/VELCRO;8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;5490;0;11487.6;549;2024-08-09;5490;2024-08-09;5490;30;109.2399;11487.2727;0.21;13899.6;A4649;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;2;0;5;1;0;0
6249;I8011/2;;;DSK;;PEDERNAL DSK SILVATO Y BRUJULA 8.7CM (I8011/2);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;2895;0;7355.37;965;2024-08-09;2895;2024-08-09;2895;30;154.0701;7355.3306;0.21;8899.95;A4646;;0;0;PES;1;20;0;0;0;0;0;0;67;5;1;4;0;5;2;0;0
6250;FDX04;;;DSK;;MACHETE DSK C/FUNDA CORDURA NEGRA 35CM (FDX04);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;15000;0;30578.51;7500;2024-08-09;15000;2024-08-09;15000;30;103.85;30577.5041;0.21;36998.78;A5149;;0;0;PES;1;20;0;0;0;0;0;0;67;6;20;69;0;5;2;0;0
6251;FDX18;;;DSK;;MACHETE DSK RAMBO 4 FUNDA CUERO (FDX18);8264;SPECTOR ESTEBAN ABRAHAM;1;1;1;0;43500;0;90082.64;43500;2024-08-09;43500;2024-08-09;43500;30;107.08;90079.8017;0.21;108996.56;A5149;;0;0;PES;1;20;0;0;0;0;0;0;67;6;20;69;0;5;1;0;0
6252;;;;DSK;;NAVAJA DSK M.FA06;8264;SPECTOR ESTEBAN ABRAHAM;1;1;1;0;13500;9900;27272.73;4500;2024-08-09;13500;2024-08-09;13500;30;102.02;27272.7025;0.21;32999.97;A3271;;0;0;PES;1;20;0;0;0;0;0;0;67;6;35;69;0;5;4;0;0
6253;;;;DSK;;PINZA EL GORDO M.NF6307 PLATEADA MULTIFUNCION;8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;2298;11490;24380.17;11490;2025-01-03;11490;2025-01-03;11490;30;115.7823;24793.3884;0.21;30000;A3271;;0;0;PES;1;20;0;0;0;0;0;0;67;6;38;69;0;5;0;0;0
6254;;;;DSK;;CUCHILLO EL GORDO PUÑAL M.NF6429 C/FUNDA POLIMERO RIGIDA NEGRA;8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;8100;8100;17768.595;8100;2025-04-24;8100;2025-04-24;8100;30;119.3654;17768.595;0.21;21500;A4021;;0;0;PES;1;20;0;0;0;0;0;0;67;6;20;69;0;5;0;0;0
6255;;;;DSK;;CUCHILLO DSK PUÑAL M.F309H  C/FUNDA POLIM RIG ARENA C/PEDERNAL;8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;31500;0;63223.14;31500;2024-08-09;31500;2024-08-09;31500;30;100.7;63220.5041;0.21;76496.81;A4021;;0;0;PES;1;20;0;0;0;0;0;0;67;6;20;69;0;5;1;0;0
6256;;;;DSK;;RABIZA DSK M.SP61881 CABLE RULO NEGRO;8264;SPECTOR ESTEBAN ABRAHAM;14;1;1;0;750;7500;15619.5041;7500;2025-04-24;7500;2025-04-24;7500;30;109.3664;15702.4793;0.21;19000;A2620;;0;0;PES;1;20;0;0;0;0;0;0;67;8;27;1;0;5;4;0;0
6264;;;;BOER;;PISTOL BOER EXT M.BO7PT92 NIVEL 2 NEGRA P/TAURUS PT917C;8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;10500;0;21074.38;18000;2024-08-12;18000;2026-03-03;10500;30;106.6116;37190.08;0.21;45000;A4641;;0;0;PES;1;20;0;0;0;0;0;0;28;1;22;32;0;5;0;0;0
6311;PR00309;;;HDAVIS;;PORTA CORREA HDAVIS QPON POR UNIDAD TRIANGULAR NEGRA (PR00309);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;0;0;0;7428.76;2023-11-21;7428.76;2024-09-25;0;30;100.2492;14876.03;0.21;18000;A5282;;0;0;PES;1050;20;0;0;0;0;0;0;250;1;4;8;0;5;4;0;0
6321;PR00148;;;HDAVIS;;PORTA CORREA HDAVID QD C/ANILLA PICATINNY 21MM LOW PROFILE NEGRO (PR00148);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;0;0;0;13709.75;2023-11-21;13709.75;2024-09-25;0;30;101.9435;27685.95;0.21;33500;A3750;;0;0;PES;1050;20;0;0;0;0;0;0;250;1;4;8;0;5;2;0;0
6351;;;;BERETTA;;CANTONERA FRANCHI AFFINITY;8264;SPECTOR ESTEBAN ABRAHAM;1;1;1;0;28;30;66.12;28;2025-10-09;28;2025-10-09;28;30;136.1275;66.1157;0.21;80;A3049;;0;0;USD;1050;20;0;0;0;0;0;0;23;1;37;25;0;5;-2;0;0
6352;;;;BERETTA;;ANTEOJO B&PELAGRI C/3 LENTES TIRO AL VUELO;8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;122.1;0;198.35;60;2024-10-30;120;2024-10-30;120;30;65.2892;198.3471;0.21;240;A3055;;0;0;USD;1050;20;0;0;0;0;0;0;23;1;46;70;0;5;0;0;0
6353;;;;BERETTA;;ANTEOJO CASTELLANI C/3 LENTES TIRO AL VUELO;8264;SPECTOR ESTEBAN ABRAHAM;1;1;1;0;297;0;479.34;260;2024-10-30;260;2024-10-30;260;30;78.0038;462.8099;0.21;560;A3055;;0;0;USD;1050;20;0;0;0;0;0;0;23;1;46;70;0;5;1;0;0
6354;;;;BERETTA;;ANTEOJO SHOOT OFF C/3 LENTES TIRO AL VUELO;8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;288.6;0;471.07;270;2024-10-30;270;2024-10-30;270;30;74.472;471.0744;0.21;570;A3055;;0;0;USD;1050;20;0;0;0;0;0;0;23;1;46;70;0;5;0;0;0
6355;;;;BERETTA;;GORRA BLASER M.CAMO;8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;45;0;78.51;50;2024-10-30;50;2024-10-30;50;30;57.0248;78.5124;0.21;95;A2977;;0;0;USD;1050;20;0;0;0;0;0;0;23;8;26;2;0;5;0;0;0
6356;;;;BERETTA;;CORREA BLASER ORIGINAL NEOPRENE;8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;200;0;289.26;100;2024-10-30;200;2024-10-30;200;30;44.6281;289.2562;0.21;350;A2977;;0;0;USD;1050;20;0;0;0;0;0;0;23;8;26;2;0;5;0;0;0
6357;;;;PERAZZI;;GRASA PERAZZI POMO;8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;11;0;24.79;1.38;2024-10-30;11;2024-10-30;11;30;125.3945;24.7934;0.21;30;A3141;;0;0;USD;1050;20;0;0;0;0;0;0;166;1;31;5;0;5;3;0;0
6358;;;;DSK;;CANTONERA DSK ITALI 20 Y 30MM NEGRA;8264;SPECTOR ESTEBAN ABRAHAM;1;1;1;0;20;0;41.32;3.33;2024-10-30;20;2024-10-30;20;30;106.6115;41.3223;0.21;50;A59;;0;0;USD;1;20;0;0;0;1;0;0;67;1;37;25;0;5;5;0;0
6368;F1032-2;;;DSK;;GUANTE EL GORDO M.MECHANIC CORTO T.XXL NEGRO C/NUDILLOS (F1032-2);8264;SPECTOR ESTEBAN ABRAHAM;23;1;1;0;10800;10800;24379.92;10500;2026-06-10;10500;2026-06-10;10500;30;128.2566;23966.9421;0.21;29000;A1220;;0;0;PES;1;20;0;0;0;1;0;0;67;8;26;2;0;5;4;0;0
6369;5042/45;;;DSK;;CINTO EL GORDO DE SUPERVIVENCIA BLACK HAWK (5092/45);8264;SPECTOR ESTEBAN ABRAHAM;1;1;1;0;5454.54;0;11983.47;1090.91;2024-11-06;5454.54;2024-11-06;5454.54;30;119.6972;11983.4711;0.21;14500;A419;;0;0;PES;1;20;0;0;0;0;0;0;67;8;27;1;0;5;2;0;0
6370;5042/45;;;DSK;;CINTO EL GORDO TACTICO M.5.11 (F1030-12);8264;SPECTOR ESTEBAN ABRAHAM;4;1;1;0;4958.68;0;11157.02;247.93;2024-11-06;4958.68;2024-11-06;4958.68;30;124.9999;11157.0248;0.21;13500;A419;;0;0;PES;1;20;0;0;0;0;0;0;67;8;27;1;0;5;17;0;0
6371;F1014-1;;;DSK;;LINT EL GORDO M.COB RECARG MINI LED CLIP PLASTICO (F1014-1);8264;SPECTOR ESTEBAN ABRAHAM;1;1;1;0;2190;2466.94;5702.48;2190;2025-08-04;2190;2025-08-04;2190;30;160.3872;5702.4793;0.21;6900;A5192;;0;0;PES;1;20;0;0;0;5;0;0;67;5;25;41;0;5;25;0;0
6372;F1008-6;;;DSK;;MORRAL EL GORDO TACTICO 28X20X10 COL VAR (F1008-6);8264;SPECTOR ESTEBAN ABRAHAM;-1;1;1;0;15694.21;0;32975.21;3138.84;2024-11-06;15694.21;2024-11-06;15694.21;30;110.1106;32975.2066;0.21;39900;A1818;;0;0;PES;1;20;0;0;0;0;0;0;67;5;33;47;0;5;3;0;0
6373;IT546;;;DSK;;NAVAJA EL GORDO M.IT546 AUTOMATICA 23CM (IT546);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;5863.64;13500;12975.21;1172.73;2024-11-06;5863.64;2024-11-06;5863.64;30;121.2825;12975.2066;0.21;15700;A3271;;0;0;PES;1;20;0;0;0;0;0;0;67;6;35;69;0;5;0;0;0
6374;V06F;;;DSK;;POUCH EL GORDO TACTICO BOLSILLO DOBLE P/VARIOS (MOLLE) (V06F);8264;SPECTOR ESTEBAN ABRAHAM;27;1;1;0;9000;9000;20661.157;9000;2026-07-10;9000;2026-07-10;9000;30;129.5684;20661.157;0.21;25000;A3113;;0;0;PES;1;20;0;0;0;0;0;0;67;8;27;1;0;5;14;0;0
6375;NF6069;;;DSK;;CUCHILLO EL GORDO 20CM INOX MADERA VAINA TELA (NF6069);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;14045.45;0;31322.31;7022.73;2024-11-06;14045.45;2024-11-06;14045.45;30;123.0068;31322.314;0.21;37900;A4022;;0;0;PES;1;20;0;0;0;0;0;0;67;6;20;69;0;5;1;0;0
6376;NF5964;;;DSK;;CUCHILLO EL GORDO 10CM DAGA VERDE VAINA RIGIDA (NF5964);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;23190;19165.29;49173.55;23190;2025-01-03;23190;2025-01-03;23190;30;110.2645;48760.3306;0.21;59000;A4022;;0;0;PES;1;20;0;0;0;0;0;0;67;6;20;69;0;5;-1;0;0
6377;FDX13;;;DSK;;NAVAJA EL GORDO M.OSO AUTOMATICA (FDX13);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;4767.77;9350;10661.16;2383.89;2024-11-06;4767.77;2024-11-06;4767.77;30;123.6089;10661.157;0.21;12900;A3271;;0;0;PES;1;20;0;0;0;0;0;0;67;6;35;69;0;5;2;0;0
6378;FA59;;;DSK;;NAVAJA EL GORDO M.ESTILETE AUTOMATICA (FA59);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;9409.1;9350;21074.38;4704.55;2024-11-06;9409.09;2024-11-06;9409.09;30;123.9789;21074.3802;0.21;25500;A3271;;0;0;PES;1;20;0;0;0;0;0;0;67;6;35;69;0;5;5;0;0
6379;7012/10;;;DSK;;NAVAJA EL GORDO M.TACTICA NEGRA CORTA CINTO (7012/10);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;10995;9086.78;23884.3;10995;2025-01-03;10995;2025-01-03;10995;30;117.9804;23966.9421;0.21;29000;A3271;;0;0;PES;1;20;0;0;0;0;0;0;67;6;35;69;0;5;1;0;0
6380;FDX12;;;DSK;;NAVAJA EL GORDO M.RANA AUTOMATICA (FDX12);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;3805.78;9350;7851.24;1902.89;2024-11-06;3805.78;2024-11-06;3805.78;30;106.2978;7851.2397;0.21;9500;A3271;;0;0;PES;1;20;0;0;0;0;0;0;67;6;35;69;0;5;2;0;0
6392;;;;HUBEN;;RIFLE PCP HUBEN C.6,35 M.K1 SEMIAUTO BULL PUB SINT C/CARG 16T ROT;8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;2150;0;3016.53;2150;2024-12-05;2150;2026-01-15;2150;30;42.2256;3057.85;0.21;3700;A4539;;0;0;USD;1;10;0;0;0;1;0;0;253;7;45;55;0;5;1;0;0
6393;;;;HUBEN;;COMPRESOR HUBEN  P/PCP RECARG C/BATERIA CX-E-L2;8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;450;0;702.48;450;2024-12-05;450;2024-12-05;450;30;56.0992;702.4463;0.21;849.96;A4277;;0;0;USD;1;20;0;0;0;0;0;0;253;7;7;69;0;5;2;0;0
6394;AG-0255;;;HUBEN;;BATERIA HUBEN P/COMNPRESOR LITIO 18V 7.8AMP (AG-0255);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;90;0;140.5;90;2024-12-05;90;2024-12-05;90;30;56.1066;140.4959;0.21;170;A1895;;0;0;USD;1;20;0;0;0;0;0;0;253;5;25;56;0;5;0;0;0
6395;;;;3H;;PAREDES 3H 3X3 X/3 COL VARIOS;8264;SPECTOR ESTEBAN ABRAHAM;4;0;0;0;0;0;0;205342;;205342;2024-12-19;0;0;50.9274;309917.36;0.21;375000;;;0;0;PES;1;0;0;0;0;0;0;0;254;5;52;4;0;5;4;0;0
6396;;;;3H;;GAZEBO 3H 3X3 HIERRO ESTRUCTURA Y TECHO COL VARIOS;8264;SPECTOR ESTEBAN ABRAHAM;0;0;0;0;0;0;0;410000;;410000;2024-12-19;0;0;51.1792;619834.71;0.21;750000;;;0;0;PES;1;0;0;0;0;0;0;0;254;5;52;4;0;5;1;0;0
6397;;;;3H;;GAZEBO 3H 3X3 ALUMINIO ESTRUCTURA Y TECHO COL VARIOS;8264;SPECTOR ESTEBAN ABRAHAM;1;0;0;0;0;0;0;494560;;494560;2024-12-19;0;0;50.2295;742975.21;0.21;899000;;;0;0;PES;1;0;0;0;0;0;0;0;254;5;52;4;0;5;2;0;0
6398;;;;3H;;GAZEBO 3H 2.5X2.5 KIT PLAYQA ALUM CLATER Y ESTACAS;8264;SPECTOR ESTEBAN ABRAHAM;0;0;0;0;0;0;0;514311;;514311;2024-12-19;0;0;51.0486;776859.5;0.21;940000;;;0;0;PES;1;0;0;0;0;0;0;0;254;5;52;4;0;5;0;0;0
6409;8011/12;;;DSK;;BRUJULA EL GORDO LENSATICA (8011/12);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;5100;2895;10661.16;5100;2025-01-03;5100;2025-01-03;5100;30;110.6628;10743.8017;0.21;13000;A4646;;0;0;PES;1;20;0;0;0;0;0;0;67;5;1;4;0;5;0;0;0
6410;NF6216;;;DSK;;CUCHILLO EL GORDO C/AFILADOR Y PEDERNAL (NF6216);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;14595;51911.57;30578.51;14595;2025-01-03;14595;2025-01-03;14595;30;109.5136;30578.5124;0.21;37000;A4386;;0;0;PES;1;20;0;0;0;0;0;0;67;6;20;69;0;5;0;0;0
6411;F1030-13;;;DSK;;CANTIMPLORA EL GORDO 1LT C/VASO VERDE COYOTE Y NEGRA (F1030-13);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;12495;39613.86;27190.08;12495;2025-01-03;12495;2025-01-03;12495;30;111.6549;26446.281;0.21;32000;A4177;;0;0;PES;1;20;0;0;0;0;0;0;67;5;48;79;0;5;0;0;0
6412;G002;;;DSK;;GAS BUTANO EL GORDO P/ANAFE (G002);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;3495;2790;7355.37;3495;2026-04-20;3495;2026-04-20;3495;30;112.8188;7438.0165;0.21;9000;A16;;0;0;PES;1;20;0;0;0;0;0;0;67;5;16;6;0;5;-5;0;0
6413;BE3253;;;DSK;;ANAFE EL GORDO MINI CAMPING K202 (BE3253);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;9990;9990;21487.6;11000;2025-08-04;11000;2026-01-05;9990;30;117.8813;23966.94;0.21;29000;A18;;0;0;PES;1;20;0;0;0;0;0;0;67;5;16;6;0;5;-1;0;0
6414;BE8306;;;DSK;;ANAFE EL GORDO ESTUFA CAMPING K203 (BE8306);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;12000;0;25619.83;12000;2025-01-03;12000;2025-01-03;12000;30;113.4986;25619.8347;0.21;31000;A18;;0;0;PES;1;20;0;0;0;0;0;0;67;5;16;6;0;5;0;0;0
6415;NF6186;;;DSK;;HACHA GERBER EL GORDO (NF6186);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;30000;0;60330.58;30000;2025-01-03;30000;2025-01-03;30000;30;112.1212;63636.3636;0.21;77000;A4678;;0;0;PES;1;20;0;0;0;0;0;0;67;6;20;69;0;5;-1;0;0
6416;7012/170;;;DSK;;HACHA SOG EL GORDO 39CM (7012/170);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;21000;0;45454.55;21000;2025-01-03;21000;2025-01-03;21000;30;116.4502;45454.5455;0.21;55000;A4678;;0;0;PES;1;20;0;0;0;0;0;0;67;6;20;69;0;5;0;0;0
6417;BE8583;;;DSK;;SOPLETE EL GORDO GAS BUTANO (BE8583);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;3990;3990;9090.9091;3990;2025-04-24;3990;2025-04-24;3990;30;127.8423;9090.9091;0.21;11000;A18;;0;0;PES;1;20;0;0;0;0;0;0;67;5;16;6;0;5;0;0;0
6419;NF6108;;;DSK;;CUCHILLO EL GORDO C/AFILADOR Y PEDERNAL (NF6108);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;14700;51911.57;31404.96;14700;2025-01-03;14700;2025-01-03;14700;30;113.6392;31404.9587;0.21;38000;A4386;;0;0;PES;1;20;0;0;0;0;0;0;67;6;20;69;0;5;0;0;0
6420;NF6513;;;DSK;;CUCHILLO EL GORDO C/FUNDA RIGIDA (NF6513);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;13500;13500;28925.6198;33990;2025-08-04;33990;2025-08-04;33990;30;106.6724;70247.9339;0.21;85000;A4386;;0;0;PES;1;20;0;0;0;0;0;0;67;6;20;69;0;5;-3;0;0
6421;NF6518;;;DSK;;CUCHILLO EL GORDO C/FUNDA RIGIDA C (NF6518);8264;SPECTOR ESTEBAN ABRAHAM;1;1;1;0;14490;51911.57;31404.96;14490;2025-01-03;14490;2025-01-03;14490;30;116.7354;31404.9587;0.21;38000;A4386;;0;0;PES;1;20;0;0;0;0;0;0;67;6;20;69;0;5;2;0;0
6422;NF6323;;;DSK;;CUCHILLO EL GORDO C/FUNDA NILON M.VERDE (NF6323);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;12495;51911.57;27272.73;12495;2025-01-03;12495;2025-01-03;12495;30;118.2691;27272.7273;0.21;33000;A4386;;0;0;PES;1;20;0;0;0;0;0;0;67;6;20;69;0;5;0;0;0
6423;NF5834;;;DSK;;CUCHILLO EL GORDO LANZAR X 3 C/FUNDA (NF5834);8264;SPECTOR ESTEBAN ABRAHAM;1;1;1;0;11895;11895;26446.281;11895;2025-09-04;11895;2025-09-04;11895;30;122.3311;26446.281;0.21;32000;A4386;;0;0;PES;1;20;0;0;0;0;0;0;67;6;20;69;0;5;0;0;0
6424;IT541;;;DSK;;NAVAJA EL GORDO M.KERAMBITE 7CM NEGRO CLIP (IT541);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;8085;19165.29;17355.37;8085;2025-01-03;8085;2025-01-03;8085;30;114.6614;17355.3719;0.21;21000;A4022;;0;0;PES;1;20;0;0;0;0;0;0;67;6;20;69;0;5;0;0;0
6425;I7012/122;;;DSK;;NAVAJA EL GORDO M.KERAMBITE 7CM CAMO CALAVERA CLIP (I7012/122);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;8895;19165.29;19008.26;8895;2025-01-03;8895;2025-01-03;8895;30;113.6961;19008.2645;0.21;23000;A4022;;0;0;PES;1;20;0;0;0;0;0;0;67;6;20;69;0;5;0;0;0
6426;NF5954;;;DSK;;NAVAJA EL GORDO M.KERAMBITE NEGRA GRANDE (NF5954);8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;14400;19165.29;31404.96;14400;2025-01-03;14400;2025-01-03;14400;30;118.09;31404.9587;0.21;38000;A4022;;0;0;PES;1;20;0;0;0;0;0;0;67;6;20;69;0;5;-1;0;0
6427;;;;DSK;;NAVAJA EL GORDO M.AUTOMATICA CAMO (NF6558;8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;7005;19165.29;15702.48;7005;2025-01-03;7005;2025-01-03;7005;30;124.161;15702.4793;0.21;19000;A4022;;0;0;PES;1;20;0;0;0;0;0;0;67;6;20;69;0;5;2;0;0
6428;;CN-L75000C;;DSK;;LINT EL GORDO M.F1014-13 RECARG USB ZOOM ALUMINIO GRANDE;8264;SPECTOR ESTEBAN ABRAHAM;2;1;1;0;10995;8250;23140.5;10500;2025-09-04;10500;2025-09-04;10500;30;112.5148;22314.0496;0.21;27000;A5192;;0;0;PES;1;20;0;0;0;1;0;0;67;5;25;41;0;5;0;0;0
6429;;;;DSK;;LINT EL GORDO M.BE873 RECARG BUSCA HUELLA XML-L2;8264;SPECTOR ESTEBAN ABRAHAM;0;1;1;0;33990;3025;70247.93;35500;2025-01-03;35500;2026-01-05;33990;30;102.5375;71900.83;0.21;87000;A5192;;0;0;PES;1;20;0;0;0;0;0;0;67;5;25;41;0;5;-1;0;0
